"regiao","estado","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados","date"
"Centro-Oeste","GO",0,0,0,0,2020-02-07
"Centro-Oeste","GO",0,0,0,0,2020-02-08
"Centro-Oeste","GO",0,0,0,0,2020-02-09
"Centro-Oeste","GO",0,0,0,0,2020-02-10
"Centro-Oeste","GO",0,0,0,0,2020-02-11
"Centro-Oeste","GO",0,0,0,0,2020-02-12
"Centro-Oeste","GO",0,0,0,0,2020-02-13
"Centro-Oeste","GO",0,0,0,0,2020-02-14
"Centro-Oeste","GO",0,0,0,0,2020-02-15
"Centro-Oeste","GO",0,0,0,0,2020-02-16
"Centro-Oeste","GO",0,0,0,0,2020-02-17
"Centro-Oeste","GO",0,0,0,0,2020-02-18
"Centro-Oeste","GO",0,0,0,0,2020-02-19
"Centro-Oeste","GO",0,0,0,0,2020-02-20
"Centro-Oeste","GO",0,0,0,0,2020-02-21
"Centro-Oeste","GO",0,0,0,0,2020-02-22
"Centro-Oeste","GO",0,0,0,0,2020-02-23
"Centro-Oeste","GO",0,0,0,0,2020-02-24
"Centro-Oeste","GO",0,0,0,0,2020-02-25
"Centro-Oeste","GO",0,0,0,0,2020-02-26
"Centro-Oeste","GO",0,0,0,0,2020-02-27
"Centro-Oeste","GO",0,0,0,0,2020-02-28
"Centro-Oeste","GO",0,0,0,0,2020-02-29
"Centro-Oeste","GO",0,0,0,0,2020-03-01
"Centro-Oeste","GO",0,0,0,0,2020-03-02
"Centro-Oeste","GO",0,0,0,0,2020-03-03
"Centro-Oeste","GO",0,0,0,0,2020-03-04
"Centro-Oeste","GO",0,0,0,0,2020-03-05
"Centro-Oeste","GO",0,0,0,0,2020-03-06
"Centro-Oeste","GO",0,0,0,0,2020-03-07
"Centro-Oeste","GO",0,0,0,0,2020-03-08
"Centro-Oeste","GO",0,0,0,0,2020-03-09
"Centro-Oeste","GO",0,0,0,0,2020-03-10
"Centro-Oeste","GO",0,0,0,0,2020-03-11
"Centro-Oeste","GO",0,0,0,0,2020-03-12
"Centro-Oeste","GO",0,0,0,0,2020-03-13
"Centro-Oeste","GO",0,0,0,0,2020-03-14
"Centro-Oeste","GO",3,3,0,0,2020-03-15
"Centro-Oeste","GO",0,3,0,0,2020-03-16
"Centro-Oeste","GO",0,3,0,0,2020-03-17
"Centro-Oeste","GO",0,3,0,0,2020-03-18
"Centro-Oeste","GO",3,6,0,0,2020-03-19
"Centro-Oeste","GO",2,8,0,0,2020-03-20
"Centro-Oeste","GO",4,12,0,0,2020-03-21
"Centro-Oeste","GO",3,15,0,0,2020-03-22
"Centro-Oeste","GO",5,20,0,0,2020-03-23
"Centro-Oeste","GO",1,21,0,0,2020-03-24
"Centro-Oeste","GO",2,23,0,0,2020-03-25
"Centro-Oeste","GO",4,27,0,0,2020-03-26
"Centro-Oeste","GO",2,29,0,0,2020-03-27
"Centro-Oeste","GO",10,39,1,1,2020-03-28
"Centro-Oeste","GO",10,49,0,1,2020-03-29
"Centro-Oeste","GO",7,56,0,1,2020-03-30
"Centro-Oeste","GO",2,58,0,1,2020-03-31
"Centro-Oeste","GO",3,61,0,1,2020-04-01
"Centro-Oeste","GO",4,65,0,1,2020-04-02
"Centro-Oeste","GO",6,71,0,1,2020-04-03
"Centro-Oeste","GO",2,73,0,1,2020-04-04
"Centro-Oeste","GO",15,88,1,2,2020-04-05
"Centro-Oeste","GO",15,103,0,2,2020-04-06
"Centro-Oeste","GO",12,115,1,3,2020-04-07
"Centro-Oeste","GO",4,119,2,5,2020-04-08
"Centro-Oeste","DF",0,0,0,0,2020-02-01
"Centro-Oeste","DF",0,0,0,0,2020-02-02
"Centro-Oeste","DF",0,0,0,0,2020-02-03
"Centro-Oeste","DF",0,0,0,0,2020-02-04
"Centro-Oeste","DF",0,0,0,0,2020-02-05
"Centro-Oeste","DF",0,0,0,0,2020-02-06
"Centro-Oeste","DF",0,0,0,0,2020-02-07
"Centro-Oeste","DF",0,0,0,0,2020-02-08
"Centro-Oeste","DF",0,0,0,0,2020-02-09
"Centro-Oeste","DF",0,0,0,0,2020-02-10
"Centro-Oeste","DF",0,0,0,0,2020-02-11
"Centro-Oeste","DF",0,0,0,0,2020-02-12
"Centro-Oeste","DF",0,0,0,0,2020-02-13
"Centro-Oeste","DF",0,0,0,0,2020-02-14
"Centro-Oeste","DF",0,0,0,0,2020-02-15
"Centro-Oeste","DF",0,0,0,0,2020-02-16
"Centro-Oeste","DF",0,0,0,0,2020-02-17
"Centro-Oeste","DF",0,0,0,0,2020-02-18
"Centro-Oeste","DF",0,0,0,0,2020-02-19
"Centro-Oeste","DF",0,0,0,0,2020-02-20
"Centro-Oeste","DF",0,0,0,0,2020-02-21
"Centro-Oeste","DF",0,0,0,0,2020-02-22
"Centro-Oeste","DF",0,0,0,0,2020-02-23
"Centro-Oeste","DF",0,0,0,0,2020-02-24
"Centro-Oeste","DF",0,0,0,0,2020-02-25
"Centro-Oeste","DF",0,0,0,0,2020-02-26
"Centro-Oeste","DF",0,0,0,0,2020-02-27
"Centro-Oeste","DF",0,0,0,0,2020-02-28
"Centro-Oeste","DF",0,0,0,0,2020-02-29
"Centro-Oeste","DF",0,0,0,0,2020-03-01
"Centro-Oeste","DF",0,0,0,0,2020-03-02
"Centro-Oeste","DF",0,0,0,0,2020-03-03
"Centro-Oeste","DF",0,0,0,0,2020-03-04
"Centro-Oeste","DF",0,0,0,0,2020-03-05
"Centro-Oeste","DF",0,0,0,0,2020-03-06
"Centro-Oeste","DF",0,0,0,0,2020-03-07
"Centro-Oeste","DF",0,0,0,0,2020-03-08
"Centro-Oeste","DF",1,1,0,0,2020-03-09
"Centro-Oeste","DF",0,1,0,0,2020-03-10
"Centro-Oeste","DF",0,1,0,0,2020-03-11
"Centro-Oeste","DF",0,1,0,0,2020-03-12
"Centro-Oeste","DF",1,2,0,0,2020-03-13
"Centro-Oeste","DF",0,2,0,0,2020-03-14
"Centro-Oeste","DF",0,2,0,0,2020-03-15
"Centro-Oeste","DF",4,6,0,0,2020-03-16
"Centro-Oeste","DF",2,8,0,0,2020-03-17
"Centro-Oeste","DF",5,13,0,0,2020-03-18
"Centro-Oeste","DF",9,22,0,0,2020-03-19
"Centro-Oeste","DF",4,26,0,0,2020-03-20
"Centro-Oeste","DF",16,42,0,0,2020-03-21
"Centro-Oeste","DF",45,87,0,0,2020-03-22
"Centro-Oeste","DF",13,100,0,0,2020-03-23
"Centro-Oeste","DF",17,117,0,0,2020-03-24
"Centro-Oeste","DF",16,133,0,0,2020-03-25
"Centro-Oeste","DF",27,160,0,0,2020-03-26
"Centro-Oeste","DF",0,160,0,0,2020-03-27
"Centro-Oeste","DF",40,200,0,0,2020-03-28
"Centro-Oeste","DF",30,230,0,0,2020-03-29
"Centro-Oeste","DF",30,260,0,0,2020-03-30
"Centro-Oeste","DF",29,289,1,1,2020-03-31
"Centro-Oeste","DF",23,312,0,1,2020-04-01
"Centro-Oeste","DF",20,332,2,3,2020-04-02
"Centro-Oeste","DF",23,355,0,3,2020-04-03
"Centro-Oeste","DF",15,370,1,4,2020-04-04
"Centro-Oeste","DF",32,402,1,5,2020-04-05
"Centro-Oeste","DF",52,454,2,7,2020-04-06
"Centro-Oeste","DF",14,468,0,7,2020-04-07
"Centro-Oeste","DF",5,473,3,10,2020-04-08
